"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_REGULATION_OF_TBK1_IKK_MEDIATED_ACTIVATION_OF_IRF3_IRF7_UPON_TLR3_LIGATION",0.105776444111028,0.45807995383741,0.059038272169415,-0.530526371896583,-1.38369093923397,11,"UBC; UBA52; RPS27A"
"WP_PI3KAKT_SIGNALING",0.105716523101018,0.45807995383741,0.0536439029062424,-0.232093041820129,-1.17614324259744,271,"EFNA3; DDIT4; COL2A1; GYS1; VEGFA; FLT1; MAP2K1; KDR; JAK3; CHAD; FGF17; EFNA4; CDKN1B; PPP2R5B; VEGFB; EFNA1; TNXB; ITGB7; HGF; LPAR3; FGF18; EPOR; EPHA2; EIF4E1B; HSP90AB1; ITGA5; PDGFC; PKN1; FGFR1; PCK1; EGF; EFNA2; BAD; PPP2R3B; FGFR3; LAMA2; LAMA5; RPS6; ITGA2B; LPAR2; HSP90AA1; TSC2; GRB2; FGF9; IRS1; LAMC3; FGF10; EIF4B; PDGFB; GNB1; PDGFRA; IKBKG; CREB3L1; NOS3; EGFR; MYC; FGFR4; RPS6KB2; VTN; MLST8; COL9A1; TGFA; NTRK2; PPP2R1A; MAP2K2; GNG10; CCND2; LAMB3; AKT2; LAMB2; TEK"
"BIOCARTA_P53_PATHWAY",0.106114311032344,0.458327948436578,0.0643556552289972,0.456055266315907,1.36926455276628,16,"BCL2; TIMP3; APAF1; CCNE1; MDM2; RB1; PCNA; CDK2; GADD45A"
"WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY",0.106181548171524,0.458327948436578,0.0585987461758163,-0.503345646816581,-1.38110580743434,13,"MVD; MVK; FDFT1; FDPS; HMGCL"
"REACTOME_COMPLEX_IV_ASSEMBLY",0.106538393016212,0.459089503488529,0.0572305462580584,-0.348052707920416,-1.30832535523263,45,"COX6C; MT-CO1; COX6B1; COX5A; COX7C; PET100; COX8A; COX14; HIGD2A; PNKD; COX5B; PET117; COX4I1; COX16; COX7A2; CMC1; MT-CO2"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0.106627239519917,0.459089503488529,0.0564803168541392,-0.314227865348827,-1.2751855990251,65,"UBC; UBE2L6; IRF7; HSP90AB1; UBA52; APP; RPS27A; RNF125; NKIRAS1; ISG15; DHX58; UBE2D2; HSP90AA1; NFKB2; IKBKG; NFKBIB"
"BIOCARTA_LIS1_PATHWAY",0.107503290917069,0.459750302953724,0.0635916868333331,0.434635176638567,1.3521401190531,18,"RELN; CLIP1; DNAH6; DYNLL1; LRP8"
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",0.10695285268758,0.459750302953724,0.058008949856548,-0.43857882625212,-1.35651344521604,20,"ALDH3A2; GDAP1; FIS1; PEX14; PEX16; PEX13; ABCD2; PXMP4; PEX11B"
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",0.107751801722623,0.459750302953724,0.0564803168541392,-0.334493228581773,-1.29708597240199,51,"UBC; GTF2H4; XAB2; RBX1; UBA52; RPS27A; CDK7; POLR2F; COPS7A; POLR2L; POLR2C; DDB1; POLR2E; COPS8; POLR2I; POLR2G; ISY1; POLR2J; GPS1; COPS2; ERCC2; ERCC3; COPS7B"
"REACTOME_MTORC1_MEDIATED_SIGNALLING",0.107994132746608,0.459750302953724,0.0576940932334375,-0.412786837629725,-1.34110026731732,24,"RRAGD; LAMTOR5; LAMTOR4; RPS6; EIF4B; MLST8; LAMTOR2; RPTOR; RRAGB; EIF4EBP1; RHEB; EEF2K"
